year,rating,country_clean,iso3,country_name,CC.EST,GE.EST,RQ.EST,RL.EST,NY.GDP.MKTP.KD.ZG,BN.CAB.XOKA.GD.ZS,NE.TRD.GNFS.ZS,GGSB_NPGDP,GGXWDG_NGDP,PCPI,REER_IX_RY2010_ACW_RCPI
2017,A+,China,CHN,China,-0.291626125574112,0.416875630617142,-0.179426416754723,-0.255178093910217,6.8912663621211,1.50488723669315,36.95085261586,-3.147,53.903,103.604,120.254720171802
2018,A+,China,CHN,China,-0.286848217248917,0.496678441762924,-0.22858552634716,-0.186479195952415,6.75671800166833,0.170563391928727,36.8943843914718,-4.039,55.577,105.771,121.798826369929
2019,A+,China,CHN,China,-0.312614381313324,0.544862508773804,-0.304319977760315,-0.261681526899338,6.06850235053705,0.706790487310518,35.1994202738836,-5.669,59.441,108.827,121.170256709641
2020,A+,China,CHN,China,-0.0710281431674957,0.643971681594849,-0.202643379569054,-0.102505102753639,2.34018843078414,1.65930095801393,34.0389507864581,-8.17,69.035,111.554,123.618824487526
2021,A+,China,CHN,China,0.0302335843443871,0.80791163444519,-0.332243531942368,0.0102688856422901,8.57008513166322,1.93875176197337,36.5206911762676,-5.551,70.147,112.578,127.281340470211
2022,A+,China,CHN,China,0.0160636715590954,0.494212538003922,-0.418417632579803,-0.04217629134655,3.1341888719577,2.42059259149418,37.440719876366,-6.405,75.453,114.802,126.211395048971
2023,A+,China,CHN,China,-0.00537010468542576,0.679014027118683,-0.356507807970047,-0.0401299707591534,5.41484330099675,1.4415829879426,36.1051923691138,-6.021,82.014,115.063,116.141860690527
2024,A+,China,CHN,,,,,,,,,-6.816,88.319,115.307,113.222460104057
2025,A+,China,CHN,,,,,,,,,-8.203,96.262,115.322,109.261814387207
2012,BBB-,Colombia,COL,Colombia,-0.422298341989517,-0.00116499257273972,0.326594680547714,-0.32591912150383,3.91263576716115,-3.14008013112591,38.835151018669,-1.451,33.967,77.632,105.29487013068
2013,BBB,Colombia,COL,Colombia,-0.441208124160767,0.0531518310308456,0.339824229478836,-0.38826909661293,5.13399351995672,-3.23615067105019,37.9866487978457,-2.807,37.592,79.202,101.336624735639
2014,BBB,Colombia,COL,Colombia,-0.397509813308716,-0.135854035615921,0.444412022829056,-0.252291530370712,4.49903000110972,-5.19843119341789,37.4874656411103,-3.318,43.319,81.503,95.882293345489
2015,BBB,Colombia,COL,Colombia,-0.352601826190948,-0.0937390848994255,0.407719731330872,-0.24723581969738,2.95590137527523,-6.37230442230879,38.3607641184453,-3.87,50.375,85.57,77.5813897331433
2016,BBB,Colombia,COL,Colombia,-0.384617507457733,-0.03696658462286,0.339025348424911,-0.266068160533905,2.08738250162794,-4.45195067751588,36.202652984202,-1.413,49.904,91.994,74.1850515589756
2017,BBB,Colombia,COL,Colombia,-0.429829597473145,-0.140821367502213,0.257446646690369,-0.366633266210556,1.35936086788746,-3.18224191114871,35.2829149424588,-1.249,49.449,95.961,77.421957917568
2018,BBB,Colombia,COL,Colombia,-0.340439766645432,-0.139370113611221,0.224889174103737,-0.383742153644562,2.56432428277704,-4.20138344687968,36.5347527968973,-1.954,51.761,99.072,78.2751957098811
2019,BBB,Colombia,COL,Colombia,-0.283615678548813,0.0327151045203209,0.317910939455032,-0.391183972358704,3.18685539245533,-4.58427517266059,37.558533980839,-1.876,50.972,102.56,73.6566015370388
2020,BBB-,Colombia,COL,Colombia,-0.252498596906662,0.00847531855106354,0.225666418671608,-0.491402626037598,-7.18591413760859,-3.42772945914236,34.0555709680101,-2.977,65.274,105.152,67.9963275334457
2021,BB+,Colombia,COL,Colombia,-0.365944802761078,-0.0478276498615742,0.20214469730854,-0.470828503370285,10.8011981904878,-5.6351694946032,40.0591463936128,-6.03,64.417,108.836,65.814660455841
2022,BB+,Colombia,COL,Colombia,-0.362088114023209,0.01379637978971,0.140449166297913,-0.427760243415833,7.32827729427979,-6.03319158039541,48.2826551123359,-7.404,61.3,119.92,62.7832751040267
2023,BB+,Colombia,COL,Colombia,-0.309191286563873,-0.075877919793129,0.101034268736839,-0.458272933959961,0.712380031974334,-2.26135796371581,40.3881324933957,-3.729,55.457,133.986,66.6795802870026
2024,BB+,Colombia,COL,,,,,,,,,-6.392,61.236,142.832,74.5850241836937
2025,BB+,Colombia,COL,,,,,,,,,-6.881,58.867,149.849,77.0272356300287
2013,B+,Republic of the Congo,COG,"Congo, Rep.",-1.17694699764252,-1.15917134284973,-1.35320031642914,-1.12121033668518,-0.712434451876447,10.7855804840986,93.0028633915235,,33.937,91.611,
2014,B+,Republic of the Congo,COG,"Congo, Rep.",-1.20022201538086,-1.13052654266357,-1.22218954563141,-1.11928927898407,6.64606540928447,3.79355485952657,104.197620103417,,42.323,92.446,
2015,B+,Republic of the Congo,COG,"Congo, Rep.",-1.27117776870728,-1.07028484344482,-1.27837598323822,-1.13607060909271,0.415193061293763,-37.2388274641582,117.320721558581,,74.184,95.375,
2016,CCC,Republic of the Congo,COG,"Congo, Rep.",-1.22733891010284,-1.1338357925415,-1.2065657377243,-1.14950513839722,-8.68524343913786,-32.8963883802867,122.259818284021,,84.635,98.418,
2017,CC,Republic of the Congo,COG,"Congo, Rep.",-1.36667895317078,-1.24489271640778,-1.41027545928955,-1.1574285030365,-5.59477371915547,,94.6170952583422,,88.479,98.86,
2018,CC,Republic of the Congo,COG,"Congo, Rep.",-1.37805664539337,-1.20024716854095,-1.4128532409668,-1.13406419754028,-2.30431780125842,,100.583216779714,,71.223,100.0,
2019,CCC,Republic of the Congo,COG,"Congo, Rep.",-1.4361093044281,-1.13173198699951,-1.29221296310425,-1.11022043228149,1.12447391976529,11.6793050600101,91.5757547930374,,77.605,100.4,
2020,CCC,Republic of the Congo,COG,"Congo, Rep.",-1.46065235137939,-1.25440239906311,-1.4521666765213,-1.11921632289886,-6.26777227963225,12.5614280869547,69.3066247188397,,102.514,101.779,
2021,CCC,Republic of the Congo,COG,"Congo, Rep.",-1.39201092720032,-1.31994211673737,-1.23300182819366,-1.09928131103516,1.01507036990908,11.5738751772006,85.5462031552188,,97.764,103.783,
2022,CCC+,Republic of the Congo,COG,"Congo, Rep.",-1.35977947711945,-1.37009811401367,-1.26143133640289,-1.09034621715546,1.47535613247133,,98.1613366922001,,93.515,106.923,
2023,CCC+,Republic of the Congo,COG,"Congo, Rep.",-1.34527885913849,-1.33428740501404,-1.23940634727478,-1.02058732509613,1.90686426346754,,96.2103944039618,,102.909,111.532,
2024,CCC+,Republic of the Congo,COG,,,,,,,,,,98.028,114.959,
2025,CCC+,Republic of the Congo,COG,,,,,,,,,,93.145,119.097,
2012,BB+,Costa Rica,CRI,Costa Rica,0.570753693580627,0.47439906001091,0.743631064891815,0.528911471366882,4.88259241025739,-5.10481785769544,67.0485392950976,-4.368,33.741,83.855,106.189601356182
2013,BB+,Costa Rica,CRI,Costa Rica,0.577441453933716,0.455911159515381,0.747273743152618,0.563855290412903,2.49476611209954,-4.77170630967613,64.0664105879442,-5.178,35.076,88.242,110.56615396081
2014,BB+,Costa Rica,CRI,Costa Rica,0.725378334522247,0.362441927194595,0.656426250934601,0.583374798297882,3.54210987765977,-4.71600481230981,65.1912420532368,-5.387,37.436,92.23,106.422262093403
2015,BB+,Costa Rica,CRI,Costa Rica,0.687055706977844,0.306554466485977,0.664466142654419,0.492798924446106,3.65208096802883,-3.40396456306334,60.753561939521,-5.479,39.786,92.97,114.753022886016
2016,BB+,Costa Rica,CRI,Costa Rica,0.678310811519623,0.28387451171875,0.526479542255402,0.431041657924652,4.20432325175899,-2.13651622902175,62.1784781768295,-5.198,44.056,92.953,113.967581379197
2017,BB,Costa Rica,CRI,Costa Rica,0.432391852140427,0.222521707415581,0.43350425362587,0.42886871099472,4.1576989627609,-3.61676636348474,65.0719537438815,-6.091,47.064,94.464,108.536842684775
2018,BB,Costa Rica,CRI,Costa Rica,0.50113844871521,0.352706402540207,0.476172715425491,0.467835366725922,2.6159044043379,-2.99153112578977,66.945342016636,-6.376,51.839,96.563,106.120565339075
2019,B+,Costa Rica,CRI,Costa Rica,0.626857101917267,0.347661405801773,0.544661998748779,0.529464185237885,2.41751181762513,-1.19007304662516,65.7605300176622,-6.864,56.431,98.587,106.747624939643
2020,B,Costa Rica,CRI,Costa Rica,0.661411285400391,0.196500390768051,0.477579593658447,0.498832434415817,-4.27335432161462,-1.0451399398849,60.1398862509533,-7.001,66.912,99.301,107.866710170371
2021,B,Costa Rica,CRI,Costa Rica,0.47030770778656,0.222867384552956,0.438738018274307,0.423667222261429,7.93576224743147,-3.17593347841434,70.7816423027085,-6.192,67.628,101.016,97.9980433962221
2022,B,Costa Rica,CRI,Costa Rica,0.465857774019241,0.0526026673614979,0.567061722278595,0.435932785272598,4.55149177958398,-3.28139915247022,82.2275325353143,-3.939,62.985,109.375,99.8811368646085
2023,BB-,Costa Rica,CRI,Costa Rica,0.653749406337738,0.260196477174759,0.543547570705414,0.389316648244858,5.11192183224598,-1.4326435676152,72.4719990801769,-3.536,61.119,109.949,114.978300447062
2024,BB,Costa Rica,CRI,,,,,,,,,-3.317,59.753,109.496,119.076097936146
2025,BB,Costa Rica,CRI,,,,,,,,,-2.976,59.655,109.949,118.675847170664
2012,BBB-,Croatia,HRV,Croatia,-0.0254572927951813,0.675028204917908,0.353815704584122,0.145079001784325,-2.23743360119771,-0.361346953174399,79.0075493058138,-4.899,68.853,97.763,95.4113735793811
2013,BB+,Croatia,HRV,Croatia,0.107450112700462,0.675364792346954,0.369632989168167,0.177962198853493,-0.13364573653061,-0.859052189222237,80.9188132002026,-5.089,79.48,100.038,96.8136108803422
2014,BB,Croatia,HRV,Croatia,0.200835213065147,0.676334917545319,0.276575356721878,0.218224167823792,-0.557692913614588,0.393646518692682,85.2166241319216,-1.939,83.224,100.258,95.8162605104635
2015,BB,Croatia,HRV,Croatia,0.19990636408329,0.457353413105011,0.237562641501427,0.127412468194962,2.31998692708386,2.8160395582054,90.6522705485118,0.3,82.768,100.001,92.6342698260651
2016,BB,Croatia,HRV,Croatia,0.155666068196297,0.422308266162872,0.238647386431694,0.33985698223114,3.46646114288178,2.46278248048211,92.1392009356077,-0.817,79.256,99.371,92.9525604838327
2017,BB,Croatia,HRV,Croatia,0.0596246346831322,0.535491704940796,0.299445986747742,0.308922588825226,3.28396321643012,4.05058564025186,97.2445256540374,0.86,76.171,100.665,93.6021712153189
2018,BB+,Croatia,HRV,Croatia,0.0467699244618416,0.513932764530182,0.48981836438179,0.3015296459198,2.91107593407843,1.21879767278773,99.0848546362534,8.324,72.847,102.233,95.2746870592127
2019,BBB-,Croatia,HRV,Croatia,0.0524476990103722,0.456785351037979,0.552517652511597,0.348268538713455,3.10152683894853,2.63944112077443,101.394766564216,4.221,70.884,103.042,94.1031902895869
2020,BBB-,Croatia,HRV,Croatia,0.177110493183136,0.424775809049606,0.36231455206871,0.236185565590858,-8.31086401501189,-0.794764787152176,89.5480523143212,-5.482,86.469,103.011,93.3647952000912
2021,BBB,Croatia,HRV,Croatia,0.0375364571809769,0.552374601364136,0.493546575307846,0.275418937206268,12.6322190351024,0.807924327122545,102.328697150799,-3.292,78.201,105.817,93.9865409675448
2022,BBB+,Croatia,HRV,Croatia,0.147807404398918,0.581313610076904,0.502549886703491,0.36779710650444,7.29445343642668,-3.68089308009808,125.410877974694,-1.165,68.544,117.108,94.7300227268079
2023,BBB+,Croatia,HRV,Croatia,0.181928679347038,0.712653696537018,0.643900275230408,0.36060556769371,3.76164540703459,0.742746032390902,107.278314008304,-1.842,61.827,126.937,97.6549582874747
2024,A-,Croatia,HRV,,,,,,,,,-3.09,57.562,132.036,98.1575113578236
2025,A-,Croatia,HRV,,,,,,,,,-3.788,56.995,137.855,99.9376870348057
2012,BB-,Cyprus,CYP,Cyprus,1.24330234527588,1.38360106945038,1.12454509735107,1.09355938434601,-3.44738151374587,-3.86860062836353,112.344273297273,-4.255,79.151,101.451,97.3731236972539
2013,B-,Cyprus,CYP,Cyprus,1.23852777481079,1.35990357398987,0.910857200622559,1.02995848655701,-6.58747751118347,-1.50316970166727,120.926200639389,-2.109,102.652,101.838,97.3820833586164
2014,B-,Cyprus,CYP,Cyprus,1.07067537307739,1.13519954681396,1.09409928321838,1.07471680641174,-1.77605867728616,-4.07615408092307,130.84436307939,-4.064,112.99,101.573,96.5930428922914
2015,B+,Cyprus,CYP,Cyprus,0.971173226833344,1.0175507068634,1.04765045642853,1.01026701927185,3.41892038889013,-0.244186265425847,137.276426477193,2.949,111.554,99.999,88.1866076679007
2016,BB-,Cyprus,CYP,Cyprus,0.789454460144043,0.926266729831696,1.04042482376099,0.693160891532898,6.57359080924678,-3.87009257416934,139.022098457248,1.698,106.809,98.782,87.4488158506448
2017,BB,Cyprus,CYP,Cyprus,0.746647298336029,0.88537871837616,1.0184805393219,0.854454517364502,5.75083236554525,-4.91227621613631,148.013355558135,1.922,96.375,99.447,87.5290487640576
2018,BBB-,Cyprus,CYP,Cyprus,0.607749342918396,0.883620500564575,0.862575232982635,0.72105348110199,6.27166360056404,-3.74116387276707,147.623567410054,2.443,100.658,100.234,89.1995802394247
2019,BBB-,Cyprus,CYP,Cyprus,0.598950326442719,0.955758094787598,0.999724805355072,0.726727247238159,5.87559583386607,-5.52358779333744,150.506169561162,0.304,92.293,100.783,87.4307946397219
2020,BBB-,Cyprus,CYP,Cyprus,0.349943220615387,0.839448511600494,0.993247628211975,0.547239065170288,-3.22063018637567,-9.70521766643821,160.66871645997,-2.647,113.602,99.667,87.5826225626856
2021,BBB-,Cyprus,CYP,Cyprus,0.369423598051071,0.697915256023407,0.845392525196075,0.605679333209991,11.3975590801512,-5.5665991993294,176.82773681987,-1.621,96.481,101.92,87.6733220801095
2022,BBB-,Cyprus,CYP,Cyprus,0.421445220708847,0.730335235595703,0.773753821849823,0.570125758647919,8.27372597293814,-6.97567030730339,205.753543745524,1.498,81.06,110.174,86.589365509758
2023,BBB,Cyprus,CYP,Cyprus,0.332707405090332,0.73773992061615,0.778258264064789,0.628040313720703,3.61945644636856,-9.70178364214433,190.740788408329,1.028,73.631,114.5,88.1645705120238
2024,A-,Cyprus,CYP,,,,,,,,,3.091,65.087,117.087,88.0534226911406
2025,A-,Cyprus,CYP,,,,,,,,,2.491,57.708,117.927,87.2267010662119
2012,A+,Czech Republic,CZE,Czechia,0.310179650783539,0.921718597412109,1.05303382873535,1.02260160446167,-0.770668190622743,-1.501449440317,145.480195396935,-0.566,43.835,97.917,98.4118016100629
2013,A+,Czech Republic,CZE,Czechia,0.299111813306808,0.915809273719788,1.07856404781342,1.02387058734894,-0.0418124160447491,-0.519137991701544,145.502230624961,0.841,44.141,99.325,96.4391099250012
2014,A+,Czech Republic,CZE,Czechia,0.429756611585617,1.03113341331482,1.00139343738556,1.13887214660645,2.24521219862635,0.217020094001342,156.415122826886,0.353,41.546,99.667,90.8554762328201
2015,A+,Czech Republic,CZE,Czechia,0.46791335940361,1.02559614181519,1.08391523361206,1.10708737373352,4.95875848915604,0.446971205922034,154.018400997633,0.582,39.469,99.975,88.6088920638343
2016,A+,Czech Republic,CZE,Czechia,0.555945515632629,1.00811576843262,0.973719298839569,0.988326966762543,2.58087013921376,1.74734921729713,148.547004664435,1.968,36.232,100.658,90.9621336419093
2017,A+,Czech Republic,CZE,Czechia,0.568141341209412,1.03059422969818,1.22255635261536,1.08858931064606,5.17356529967881,1.35301705500193,147.750834854762,1.792,33.782,103.125,94.8680197793567
2018,AA-,Czech Republic,CZE,Czechia,0.509728491306305,0.951154172420502,1.26730799674988,1.01980626583099,2.83030588267866,0.451859774047591,145.141717890789,0.804,31.678,105.342,99.246360433364
2019,AA-,Czech Republic,CZE,Czechia,0.533485949039459,0.919642746448517,1.23532867431641,1.01709353923798,3.56577658128261,0.356195094422182,138.154609993871,-0.754,29.552,108.342,99.58910532543
2020,AA-,Czech Republic,CZE,Czechia,0.55544102191925,0.910964906215668,1.23466849327087,1.01845061779022,-5.30487955463876,1.7852008079583,128.780430305965,-3.92,36.883,111.767,100.242225112617
2021,AA-,Czech Republic,CZE,Czechia,0.615270674228668,1.06974017620087,1.34087228775024,1.09040725231171,4.02901832055149,-2.04624111898244,137.378116302868,-4.404,40.692,116.058,104.875018586489
2022,AA-,Czech Republic,CZE,Czechia,0.663074553012848,1.09341883659363,1.38589835166931,1.1003965139389,2.8471706583814,-4.52048439437013,144.011494109397,-3.181,42.52,133.583,115.315963936889
2023,AA-,Czech Republic,CZE,Czechia,0.767809867858887,1.1140114068985,1.30448853969574,1.14218366146088,0.0475803308973752,-0.125406557037842,131.892598295876,-2.592,42.222,147.825,125.871711397608
2024,AA-,Czech Republic,CZE,,,,,,,,,-1.323,43.34,151.425,120.335590845142
2025,AA-,Czech Republic,CZE,,,,,,,,,-1.939,43.999,155.203,123.630657365582
2012,AAA,Denmark,DNK,Denmark,2.3824622631073,1.98699104785919,1.79916131496429,1.87506687641144,-0.00543230161670749,6.04077392997687,104.362280505171,-0.391,48.711,98.908,96.6727562025848
2013,AAA,Denmark,DNK,Denmark,2.39937782287598,1.94326293468475,1.80028736591339,1.90228533744812,1.39267343161971,7.38438213074311,103.612813249189,-0.873,47.77,99.425,97.7030173497551
2014,AAA,Denmark,DNK,Denmark,2.25215744972229,1.78492867946625,1.6811044216156,2.10073828697205,1.27799983192831,8.33724641683404,103.210859225139,0.973,48.712,99.775,98.4517347286262
2015,AAA,Denmark,DNK,Denmark,2.18585419654846,1.79474246501923,1.72294008731842,2.01513481140137,2.10441456445301,8.03310119340128,105.130362453899,0.738,44.55,100.0,94.4260774253841
2016,AAA,Denmark,DNK,Denmark,2.20300269126892,1.82117700576782,1.56364238262177,1.88294720649719,3.07304549209093,7.1535241379713,101.452783808643,-0.385,41.692,100.017,95.8248639959138
2017,AAA,Denmark,DNK,Denmark,2.190749168396,1.74683058261871,1.61215782165527,1.80426836013794,3.05647723922718,7.43235705188882,104.215676920442,0.088,40.153,101.075,96.3224606422226
2018,AAA,Denmark,DNK,Denmark,2.15699577331543,1.81060206890106,1.62839412689209,1.77322614192963,1.8600074900921,6.32147869586371,108.813985501909,0.392,38.539,101.792,97.3409074845126
2019,AAA,Denmark,DNK,Denmark,2.12164855003357,1.87326776981354,1.5476325750351,1.83337736129761,1.71140093932736,7.51157692205496,111.891475065653,1.07,38.335,102.533,95.5499982853553
2020,AAA,Denmark,DNK,Denmark,2.23648619651794,1.8400673866272,1.78572452068329,1.80679368972778,-1.78010601831291,7.31174171634934,104.433432671151,0.834,46.278,102.875,96.6821913973192
2021,AAA,Denmark,DNK,Denmark,2.33337140083313,1.95973408222198,1.79559290409088,1.89572131633759,6.50025445756295,8.60686861056622,112.321472697291,-0.507,40.713,104.875,95.9666065415942
2022,AAA,Denmark,DNK,Denmark,2.40263819694519,1.9901350736618,1.84312748908997,1.8995805978775,0.443832614908331,11.1530363234679,131.995824909071,1.8,34.233,113.825,94.3369320885468
2023,AAA,Denmark,DNK,Denmark,2.37605309486389,2.01564884185791,1.83951985836029,1.90893590450287,0.604587766175584,11.0971102484847,129.625337431278,2.457,33.791,117.642,95.0172552554294
2024,AAA,Denmark,DNK,,,,,,,,,2.668,31.453,119.133,94.2090297769781
2025,AAA,Denmark,DNK,,,,,,,,,1.431,29.629,121.427,94.8213212160207
2012,B,Dominican Republic,DOM,Dominican Republic,-0.897264659404755,-0.538394749164581,-0.0618661120533943,-0.716865837574005,2.77567100848816,-6.55624631595726,58.5062536731089,-6.157,42.404,80.579,96.3319151996208
2013,B,Dominican Republic,DOM,Dominican Republic,-0.912038087844849,-0.488938599824905,-0.0211300067603588,-0.534985601902008,4.93473300709881,-4.10500018404706,56.8137658014945,-3.091,46.809,84.472,93.5819358063643
2014,B+,Dominican Republic,DOM,Dominican Republic,-0.842135190963745,-0.456834703683853,0.0333384610712528,-0.383904725313187,7.11122629673892,-3.23841188766658,55.6601041506633,-5.061,45.022,87.005,91.6926801184109
2015,B+,Dominican Republic,DOM,Dominican Republic,-0.873729884624481,-0.394820213317871,0.0140787828713655,-0.529519259929657,6.98771131236387,-1.8040834790462,52.3471238667007,-4.57,44.812,87.733,94.2582348419848
2016,BB-,Dominican Republic,DOM,Dominican Republic,-0.810472190380096,-0.290739774703979,-0.00929667800664902,-0.394124180078506,6.71974078681295,-1.07831727382895,51.7306571245477,-4.1,46.685,89.149,93.6915386246725
2017,BB-,Dominican Republic,DOM,Dominican Republic,-0.787598609924316,-0.38338103890419,-0.0386812426149845,-0.428010761737823,3.93386176401576,-0.168331272949702,50.7595355508472,-3.923,49.48,92.073,90.7936079513801
2018,BB-,Dominican Republic,DOM,Dominican Republic,-0.830888628959656,-0.38873553276062,-0.0285366922616959,-0.365240544080734,7.09751640210159,-1.55480224260577,52.3351709577013,-3.684,50.798,95.355,87.7942647366007
2019,BB-,Dominican Republic,DOM,Dominican Republic,-0.838990390300751,-0.351295411586761,-0.0187732968479395,-0.320300966501236,4.8940301149584,-1.33253119353171,50.912982200697,-3.381,53.456,97.081,87.0100530407885
2020,BB-,Dominican Republic,DOM,Dominican Republic,-0.750963449478149,-0.281447857618332,0.0231650732457638,-0.171013608574867,-7.92905234231061,-1.69224227999815,44.7331613466756,-8.055,71.812,100.752,82.0890422767618
2021,BB-,Dominican Republic,DOM,Dominican Republic,-0.590438902378082,-0.00257122726179659,0.0779508575797081,-0.11635073274374,14.0124289062207,-2.83108026347322,51.9500227303115,-4.509,62.821,109.056,83.3377720294842
2022,BB-,Dominican Republic,DOM,Dominican Republic,-0.439807772636414,-0.0684610605239868,0.0695477873086929,-0.0933533534407616,5.23795652902595,-5.77107013816738,54.3781976712844,-3.546,59.578,118.666,91.3237045108844
2023,BB-,Dominican Republic,DOM,Dominican Republic,-0.449474930763245,0.12803441286087,0.171186909079552,-0.128592282533646,2.19229848237939,-3.66805408423949,49.8436131764417,-4.551,60.511,124.345,90.3410117401193
2024,BB-,Dominican Republic,DOM,,,,,,,,,-5.642,58.792,128.451,85.7943261728459
2025,BB-,Dominican Republic,DOM,,,,,,,,,-4.241,59.956,133.237,82.7649891881747
2012,B-,Ecuador,ECU,Ecuador,-0.508597850799561,-0.474284678697586,-0.943592429161072,-1.06392514705658,5.783212336172,-0.166909556494228,67.0029290916898,-4.218,19.341,93.303,
2013,B,Ecuador,ECU,Ecuador,-0.502911984920502,-0.448586314916611,-0.837611019611359,-0.870363593101501,7.21123653679159,-0.966037832420015,63.4333003342414,-9.588,23.426,95.842,
2014,B,Ecuador,ECU,Ecuador,-0.741118490695953,-0.385554224252701,-0.920283794403076,-0.970792293548584,4.22606520388456,-0.651047970913704,61.4263766217565,-9.283,28.163,99.282,
2015,B,Ecuador,ECU,Ecuador,-0.672376871109009,-0.394527703523636,-1.14157736301422,-0.956418454647064,0.119692109287612,-2.28484408591192,47.8280397077826,-8.745,36.438,103.22,
2016,B,Ecuador,ECU,Ecuador,-0.68079274892807,-0.383570671081543,-0.958474397659302,-0.649083614349365,-0.687954245877947,0.92188082330963,40.5344917996647,-11.146,46.066,105.004,
2017,B,Ecuador,ECU,Ecuador,-0.626104652881622,-0.352247714996338,-1.02358734607697,-0.718140542507172,5.97039880954841,-0.388391058074218,43.6177233172817,-5.893,47.391,105.442,
2018,B-,Ecuador,ECU,Ecuador,-0.629500389099121,-0.317793667316437,-0.886888802051544,-0.663264274597168,1.04429460679607,-1.53392779528097,48.0093476154836,-3.658,49.505,105.206,
2019,B-,Ecuador,ECU,Ecuador,-0.509275019168854,-0.367696136236191,-0.796693980693817,-0.542950987815857,0.1654044646003,-0.507141348278065,48.0828494933307,-3.605,52.064,105.486,
2020,B-,Ecuador,ECU,Ecuador,-0.504086554050446,-0.470506340265274,-0.871133387088776,-0.540949642658234,-9.24509619165865,2.09120886370512,43.9893109378389,-4.949,63.551,105.129,
2021,B-,Ecuador,ECU,Ecuador,-0.59461385011673,-0.241593524813652,-0.719614744186401,-0.354992210865021,9.42189269033631,2.8367644842999,53.261275610573,-1.213,61.756,105.269,
2022,B-,Ecuador,ECU,Ecuador,-0.63026487827301,-0.309278339147568,-0.45972153544426,-0.620780825614929,5.86842354862311,1.93520574719299,61.880792818786,-0.897,57.203,108.917,
2023,CCC+,Ecuador,ECU,Ecuador,-0.647337436676025,-0.494244992733002,-0.718200981616974,-0.957790791988373,1.98823813984235,1.93689539590982,56.9977535649091,-3.519,54.332,111.331,
2024,CCC+,Ecuador,ECU,,,,,,,,,-0.719,53.754,113.053,
2025,CCC+,Ecuador,ECU,,,,,,,,,,,114.246,
2012,B+,Egypt,EGY,"Egypt, Arab Rep.",-0.579664349555969,-0.681878209114075,-0.385591775178909,-0.536399841308594,2.22619979863525,-2.49788021735236,40.7117692721084,-9.396,69.862,40.85,
2013,B-,Egypt,EGY,"Egypt, Arab Rep.",-0.614102065563202,-0.782936871051788,-0.557433128356934,-0.73585569858551,2.18546605362143,-1.22513249838744,40.373038056332,-12.505,79.812,43.675,
2014,B,Egypt,EGY,"Egypt, Arab Rep.",-0.575518012046814,-0.716656744480133,-0.687225043773651,-0.698402404785156,2.91591187985748,-1.94849131455399,36.9201877934272,-11.0,80.874,48.083,
2015,B,Egypt,EGY,"Egypt, Arab Rep.",-0.600906729698181,-0.690327763557434,-0.796363055706024,-0.601831138134003,4.37201907790141,-5.23529137853431,34.8459429600229,-10.399,83.754,53.367,
2016,B,Egypt,EGY,"Egypt, Arab Rep.",-0.590893149375916,-0.536168873310089,-0.892875909805298,-0.477475792169571,4.34664345555447,-6.16465951871263,30.2465490514505,-11.797,91.586,58.817,
2017,B,Egypt,EGY,"Egypt, Arab Rep.",-0.495982348918915,-0.530632019042969,-0.813245594501495,-0.448036134243011,4.18122099994778,-3.19681566782461,42.8321343581608,-9.996,97.8,72.658,
2018,B,Egypt,EGY,"Egypt, Arab Rep.",-0.514722347259521,-0.454036295413971,-0.804274797439575,-0.301445573568344,5.3311086189448,-2.93164483711978,45.9110196733959,-8.935,87.949,87.808,
2019,B+,Egypt,EGY,"Egypt, Arab Rep.",-0.655317544937134,-0.251354306936264,-0.758563220500946,-0.332123339176178,5.55209307156956,-3.20758543154937,41.1240171551108,-7.381,80.092,99.992,
2020,B+,Egypt,EGY,"Egypt, Arab Rep.",-0.810433626174927,-0.44617161154747,-0.571031153202057,-0.317483067512512,3.55016483786838,-3.70903990583373,32.1262555667523,-7.446,86.222,105.692,
2021,B+,Egypt,EGY,"Egypt, Arab Rep.",-0.70594334602356,-0.457696795463562,-0.519896507263184,-0.260645717382431,3.29064601202211,-4.38240299812,29.8569734808122,-7.24,89.903,110.448,
2022,B+,Egypt,EGY,"Egypt, Arab Rep.",-0.678962171077728,-0.448231309652328,-0.713920831680298,-0.26560452580452,6.58784560886967,-2.2100904275198,36.9831048772713,-5.743,88.534,119.836,
2023,B-,Egypt,EGY,"Egypt, Arab Rep.",-0.747790396213531,-0.239516973495483,-0.665456295013428,-0.184178426861763,3.76028052279247,-3.17338760075615,40.4504007720031,-5.768,95.93,149.067,
2024,B,Egypt,EGY,,,,,,,,,-7.194,90.926,198.708,
2025,B,Egypt,EGY,,,,,,,,,-12.361,86.97,239.283,
2012,BB,El Salvador,SLV,El Salvador,-0.41251277923584,-0.134835928678513,0.228348329663277,-0.728603363037109,2.88770010188691,-5.79721503254672,77.6485716222883,-3.932,69.994,108.117,
2013,BB-,El Salvador,SLV,El Salvador,-0.349343955516815,-0.121620632708073,0.227205574512482,-0.637214183807373,2.18295232499635,-6.90474689247509,80.4511944908271,-4.55,69.655,108.936,
2014,BB-,El Salvador,SLV,El Salvador,-0.375204563140869,-0.025264136493206,0.222213238477707,-0.469334870576859,1.7293998423459,-5.37138698730115,78.1044257477935,-3.948,71.791,110.179,
