Friday_of_Week,NFCI,ANFCI,Risk,Credit,Leverage,Nonfinancial_Leverage
07/18/1997,-0.655747340101988,-0.572401168194416,-0.604744782423479,-0.191997669877796,-0.982087570968452,0.0912590757246561
07/25/1997,-0.658802051145416,-0.586988848237405,-0.60860812176847,-0.196581172020172,-0.974758335398496,0.091559313853279
08/01/1997,-0.660108764351185,-0.595486413171777,-0.608730103954876,-0.202258113747555,-0.971444780321613,0.0920241319932333
08/08/1997,-0.659699948257711,-0.596944695005459,-0.60513376369453,-0.20871349208071,-0.972640789417665,0.0927345018800419
08/15/1997,-0.657546270057346,-0.592033857199563,-0.597713580047217,-0.215017655709819,-0.979518713345219,0.0937596993604668
08/22/1997,-0.654074923601171,-0.582431401852749,-0.587297697258996,-0.220752907987917,-0.991333153734968,0.0951572631991621
08/29/1997,-0.649235553578538,-0.569993281040727,-0.573826645158206,-0.225542572628547,-1.00742707405083,0.0969721477558339
09/05/1997,-0.643330224321024,-0.556288832382604,-0.557705644714035,-0.229084710266408,-1.02661574150506,0.0992372279041256
09/12/1997,-0.635908640638146,-0.539827742487013,-0.539026985100737,-0.231252476119699,-1.04670600048757,0.101973774408227
09/19/1997,-0.626598445290197,-0.520167488743867,-0.517575626345243,-0.231882864949545,-1.06615579558128,0.105191194573302
09/26/1997,-0.614576576798316,-0.496218913363106,-0.493369372847552,-0.23071749868604,-1.08305900855935,0.108889567960794
10/03/1997,-0.599623710720904,-0.47064829080849,-0.466944958979204,-0.227269024065996,-1.0963272559241,0.113060463662146
10/10/1997,-0.580787613945843,-0.445099347418306,-0.438351844362493,-0.221158978601388,-1.10514776008259,0.117686580444655
10/17/1997,-0.558908359722843,-0.423764900053814,-0.409219976577231,-0.211828187310698,-1.1097993020862,0.122744453846043
10/24/1997,-0.535474624952397,-0.409077010271855,-0.382228463534541,-0.199046783881872,-1.11016332941098,0.128206140364174
10/31/1997,-0.512630788264719,-0.403050829117123,-0.359987716120322,-0.183048807180614,-1.10678304490396,0.13403881526581
11/07/1997,-0.494712659635541,-0.407204861213605,-0.346481198188048,-0.164570090235394,-1.10082357078284,0.140205642198902
11/14/1997,-0.481115442752043,-0.416164356943292,-0.341144655652637,-0.144773595048651,-1.09243010593112,0.146663980753808
11/21/1997,-0.474647525934421,-0.431471483679338,-0.345746491881713,-0.125172890738192,-1.08260629002652,0.153364590747951
11/28/1997,-0.474318530080407,-0.451039212264873,-0.358702951496394,-0.107663270974048,-1.07100307596555,0.160250651798573
12/05/1997,-0.479031529331313,-0.473744474220643,-0.37809472868742,-0.0937250614466205,-1.05785866041837,0.167256050357858
12/12/1997,-0.487111840486863,-0.494748466331503,-0.400993461754989,-0.0855719924625208,-1.04224940929028,0.174305114512981
12/19/1997,-0.499191213988814,-0.514654622107001,-0.426608177615094,-0.0841260112667509,-1.0249071265807,0.181311691206176
12/26/1997,-0.514489954350706,-0.530571896046186,-0.453332467006498,-0.0896466469228526,-1.00654362677242,0.188180378125663
01/02/1998,-0.531000476177297,-0.541512834494698,-0.477954114866175,-0.101462521210272,-0.988703662891569,0.194805430628237
01/09/1998,-0.547840580603026,-0.54778714194501,-0.499043921396821,-0.118532835095285,-0.973090302810557,0.201083693280284
01/16/1998,-0.566200964311831,-0.556803670084177,-0.51898862756886,-0.13754175784256,-0.962310553641322,0.206897964964147
01/23/1998,-0.583600614765343,-0.569439084161119,-0.53635247402631,-0.156477772333003,-0.957025590227256,0.212154181367743
01/30/1998,-0.600422143241538,-0.588534393033042,-0.551644607655087,-0.17320435906367,-0.959230182859383,0.216767407652746
02/06/1998,-0.615827474743829,-0.609752837409804,-0.565071979524592,-0.18613436742257,-0.968811811357734,0.220673695537674
02/13/1998,-0.627860854329092,-0.625789625849421,-0.575463031056487,-0.194487691721852,-0.984701305960294,0.2238333553265
02/20/1998,-0.636464921201386,-0.631750183332004,-0.582760063728909,-0.198240726926237,-1.00566716386347,0.226232485669709
02/27/1998,-0.640849723958866,-0.624166448035392,-0.586387550871313,-0.198175417245307,-1.02894796274908,0.227883264597444
03/06/1998,-0.64022084303917,-0.603481692457507,-0.585339578287429,-0.195499817519537,-1.05178440721753,0.228823350843983
03/13/1998,-0.637211386372595,-0.5800391974051,-0.581775698208128,-0.191774903065177,-1.07122683280805,0.229114878371615
03/20/1998,-0.633174330445631,-0.562425715804088,-0.576756203461203,-0.188191846680752,-1.08487222585985,0.22884198549856
03/27/1998,-0.627768353943512,-0.552072595637396,-0.56996829060948,-0.185827888602674,-1.09025807636278,0.228106193528084
04/03/1998,-0.622276144535338,-0.548714786268994,-0.562656787144388,-0.184701648575231,-1.08698002296349,0.2270131493346
04/10/1998,-0.617139010954242,-0.547138342487135,-0.555961834705065,-0.184184812515281,-1.07514789674574,0.225687874318047
04/17/1998,-0.611779405879926,-0.540973471980495,-0.55058864034465,-0.183084273864824,-1.05528096726751,0.224232436565107
04/24/1998,-0.605863931106552,-0.527113261527192,-0.54625949702561,-0.180542017869718,-1.02940290971196,0.222744205115411
05/01/1998,-0.599612285272091,-0.508973642278043,-0.54346191754739,-0.175280179779637,-1.00028725202149,0.221302590866375
05/08/1998,-0.593330087964838,-0.492377577214861,-0.542723944159132,-0.16693233806431,-0.969442226072659,0.21996945869468
05/15/1998,-0.587015176155516,-0.482313714671727,-0.543129278323709,-0.155275817974155,-0.93974570693729,0.218788714950403
05/22/1998,-0.580509974212981,-0.47872443947316,-0.544539817161005,-0.140711258706745,-0.91165774440193,0.217788676128337
05/29/1998,-0.572907387494131,-0.474282296834381,-0.545664073771414,-0.12410944828015,-0.885007743179509,0.216983399315014
06/05/1998,-0.566797944608629,-0.466205071139089,-0.548160330445785,-0.106845691694288,-0.858787375752605,0.216376147701935
06/12/1998,-0.561805891727545,-0.449579328243096,-0.551532439952169,-0.0900876008360072,-0.830579469403033,0.215962366819423
06/19/1998,-0.558959247636498,-0.428246877224426,-0.555288980893729,-0.0758313050749573,-0.797476494918032,0.215732124522505
06/26/1998,-0.557495885344882,-0.408877061174625,-0.558460787843716,-0.0648237437486563,-0.756340504140345,0.215674709850493
07/03/1998,-0.556909766471516,-0.400727952748599,-0.560460104774,-0.0572390363183504,-0.704370113906752,0.215780168628716
07/10/1998,-0.554685387501849,-0.406074357717021,-0.55907892889798,-0.0525620918381152,-0.63936998285925,0.216041165347929
07/17/1998,-0.548327760477468,-0.418145512994574,-0.552824648352275,-0.0492723291371505,-0.560406076432941,0.216451714002657
07/24/1998,-0.5346510124197,-0.424160853091886,-0.539207049689361,-0.0455998932343053,-0.468327965234842,0.217012314476926
07/31/1998,-0.511873466448555,-0.412849704304455,-0.516992339668005,-0.0393987585035803,-0.366092475976247,0.217726725301509
08/07/1998,-0.477770828651219,-0.377801772802768,-0.483756331397985,-0.0295179025771796,-0.25748430759036,0.218605604829509
08/14/1998,-0.4324631836607,-0.321588451342094,-0.439160140333086,-0.0148883024722164,-0.148125344740508,0.219667760466258
08/21/1998,-0.377422475091042,-0.254410384641086,-0.38398790965392,0.00470201959079955,-0.0436129108864328,0.220940529789366
08/28/1998,-0.314658839757159,-0.18426927835474,-0.319650627836353,0.0288043104502578,0.0507943722459305,0.222460741912854
09/04/1998,-0.249001255067437,-0.11617895881396,-0.250261991087411,0.0564036702404743,0.130536644960938,0.224275235018725
09/11/1998,-0.184529625897164,-0.0455540174482641,-0.179782065326153,0.0858559587968495,0.193144350362366,0.22644028181583
09/18/1998,-0.123686335723021,0.0340537657632794,-0.111124334899317,0.115627321004183,0.237908219580803,0.229021850619315
09/25/1998,-0.0699046509681535,0.121494183710772,-0.0491600922127466,0.144502517446889,0.266326729228413,0.232093975415819
10/02/1998,-0.026823388951042,0.205844673248157,0.00120758540611665,0.171320909980036,0.281290351065227,0.235733612456159
10/09/1998,0.00296144009701438,0.268944829379812,0.0357907918053404,0.195343221840929,0.287108704980187,0.240020038698326
10/16/1998,0.0158274908282445,0.292492845273779,0.0494312637825667,0.216630850135632,0.288200820094868,0.245033975239308
10/23/1998,0.0106917847833593,0.267856469912026,0.0398349414230676,0.234381588487708,0.290923762133879,0.250837892916476
10/30/1998,-0.0075070038118539,0.206667910244335,0.0129372272670492,0.247682316269862,0.299210629515286,0.25748336575677
11/06/1998,-0.034047591732253,0.128403959209248,-0.0262570313144022,0.256354681512038,0.316553329335284,0.265002343040727
11/13/1998,-0.0618689105693836,0.062541953266407,-0.0701024571422238,0.260129418269801,0.34557474001713,0.273398690502693
11/20/1998,-0.0908972123547795,0.0149229106496715,-0.116052508127516,0.258634796138152,0.385500281520992,0.282646323237607
11/27/1998,-0.116525098131175,-0.0104120274315119,-0.157908420781746,0.251560167083676,0.435235709729042,0.292686007956275
12/04/1998,-0.137686086519146,-0.0240357051570158,-0.193356219811311,0.239106908876325,0.492094112366268,0.303421849474566
12/11/1998,-0.156863602813404,-0.0393746328950178,-0.222491287004099,0.220820660349995,0.551968828301864,0.314722487836436
12/18/1998,-0.1748564873612,-0.0632381900899894,-0.24509214528004,0.19735512899404,0.610079194007101,0.326419687836429
12/25/1998,-0.192717176458484,-0.092462966408399,-0.262893655182245,0.169683954796431,0.663091452192943,0.338310511424875
01/01/1999,-0.209339916056634,-0.118056556347581,-0.276029061801017,0.139601312171643,0.707098325147824,0.350168146382968
01/08/1999,-0.224186630293088,-0.134074120174499,-0.28484687916506,0.108862054919785,0.738487928887597,0.361757258319572
01/15/1999,-0.239791558792072,-0.142918095684864,-0.294012239785447,0.0790126175286752,0.756125260933228,0.372809145438136
01/22/1999,-0.256418342208649,-0.150535735618428,-0.304229407571225,0.0513245194600866,0.758232792083144,0.383102727903041
01/29/1999,-0.274973345122712,-0.165582881744053,-0.316572805586248,0.0266306953394635,0.74430607542088,0.392433633286581
02/05/1999,-0.294843692611092,-0.191023954919354,-0.33091006795646,0.00548599259687189,0.71559113352245,0.4006353960866
02/12/1999,-0.315466393507553,-0.22475257761316,-0.345932627857827,-0.0122054509465726,0.673521596129576,0.407592408649106
02/19/1999,-0.336287091425258,-0.260345966377268,-0.3614640584719,-0.0263989222473604,0.621319712019143,0.413241970564983
02/26/1999,-0.355543085791146,-0.288186828666974,-0.376411719339702,-0.0374082000684902,0.563404953754226,0.417574737508944
03/05/1999,-0.372032512733906,-0.304354176705143,-0.3893307383174,-0.0458803004161361,0.503496868211654,0.420637782128794
03/12/1999,-0.386325961496626,-0.310305822776789,-0.401310324535146,-0.0520687346050593,0.445598588122446,0.422530220572219
03/19/1999,-0.397586646430449,-0.309104399348407,-0.411204219691152,-0.0566449861450958,0.392762535942124,0.423401624203066
03/26/1999,-0.405957100405881,-0.304778764666118,-0.418737256204821,-0.0601065510691855,0.347160616821639,0.423448600490538
04/02/1999,-0.412306093272483,-0.301208341065144,-0.424455246981054,-0.0629188629334595,0.310489826858621,0.422900221223856
04/09/1999,-0.417249511054714,-0.299977580638512,-0.428971524716027,-0.0651348890153461,0.283667940428167,0.421999542225182
04/16/1999,-0.421493918048911,-0.301263959288187,-0.43287767050636,-0.0671797198864393,0.267529004249738,0.421029383753303
04/23/1999,-0.424927655881698,-0.304095209737946,-0.436176216069155,-0.0689584390655373,0.262002238632596,0.420236787691016
04/30/1999,-0.427374586960431,-0.308116700363071,-0.438868665966256,-0.0703287345162713,0.266637702370775,0.419855436772223
05/07/1999,-0.427447378460079,-0.31005025894824,-0.439584701399421,-0.0710762990075282,0.28041884834497,0.420090768535193
05/14/1999,-0.423392533038397,-0.305435734534458,-0.436307326821575,-0.0708705068103506,0.301504004070121,0.421106693252486
05/21/1999,-0.414952109529705,-0.291603171575639,-0.428676337525212,-0.0694849694837255,0.328414588620707,0.423022776761983
05/28/1999,-0.402623634153503,-0.268486772488916,-0.41636151119839,-0.0670018757917296,0.35922306324727,0.42591395132083
06/04/1999,-0.387591336988901,-0.239145495667206,-0.400111215480758,-0.0635930502291569,0.392805686693475,0.429807614458692
06/11/1999,-0.370666725368792,-0.208867468087204,-0.380149238574815,-0.0593118819133322,0.427764203563771,0.434686386089122
